index,url,tweet_id,player_name
114848,<html><body><a href=https://twitter.com/anyuser/status/1105805244817162245>URL</a></body></html>,1105805244817162245,Kylian Mbappé
103852,<html><body><a href=https://twitter.com/anyuser/status/1085971700087484417>URL</a></body></html>,1085971700087484417,Kylian Mbappé
333990,<html><body><a href=https://twitter.com/anyuser/status/1502984073098190854>URL</a></body></html>,1502984073098190854,Kylian Mbappé
357260,<html><body><a href=https://twitter.com/anyuser/status/1545033729000853507>URL</a></body></html>,1545033729000853507,Kylian Mbappé
77048,<html><body><a href=https://twitter.com/anyuser/status/1037232638782783488>URL</a></body></html>,1037232638782783488,Kylian Mbappé
261279,<html><body><a href=https://twitter.com/anyuser/status/1371586119431766016>URL</a></body></html>,1371586119431766016,Kylian Mbappé
355872,<html><body><a href=https://twitter.com/anyuser/status/1542664085908721665>URL</a></body></html>,1542664085908721665,Kylian Mbappé
250467,<html><body><a href=https://twitter.com/anyuser/status/1351602930365984770>URL</a></body></html>,1351602930365984770,Kylian Mbappé
248486,<html><body><a href=https://twitter.com/anyuser/status/1347936312297459714>URL</a></body></html>,1347936312297459714,Kylian Mbappé
160684,<html><body><a href=https://twitter.com/anyuser/status/1188908647579111426>URL</a></body></html>,1188908647579111426,Kylian Mbappé
603,<html><body><a href=https://twitter.com/anyuser/status/893535359992307712>URL</a></body></html>,893535359992307712,Kylian Mbappé
213006,<html><body><a href=https://twitter.com/anyuser/status/1278422369716109313>URL</a></body></html>,1278422369716109313,Lionel Messi
315828,<html><body><a href=https://twitter.com/anyuser/status/1464622127399661570>URL</a></body></html>,1464622127399661570,Lionel Messi
340023,<html><body><a href=https://twitter.com/anyuser/status/1508402079798382596>URL</a></body></html>,1508402079798382596,Lionel Messi
891,<html><body><a href=https://twitter.com/anyuser/status/893682621368201216>URL</a></body></html>,893682621368201216,Lionel Messi
226662,<html><body><a href=https://twitter.com/anyuser/status/1302908302058291200>URL</a></body></html>,1302908302058291200,Lionel Messi
1552,<html><body><a href=https://twitter.com/anyuser/status/894766765741187072>URL</a></body></html>,894766765741187072,Lionel Messi
208993,<html><body><a href=https://twitter.com/anyuser/status/1270569151401209858>URL</a></body></html>,1270569151401209858,Lionel Messi
305125,<html><body><a href=https://twitter.com/anyuser/status/1445145352953344001>URL</a></body></html>,1445145352953344001,Lionel Messi
187510,<html><body><a href=https://twitter.com/anyuser/status/1231891562000506881>URL</a></body></html>,1231891562000506881,Lionel Messi
112632,<html><body><a href=https://twitter.com/anyuser/status/1096519281406287872>URL</a></body></html>,1096519281406287872,Lionel Messi
124525,<html><body><a href=https://twitter.com/anyuser/status/1117768646812676098>URL</a></body></html>,1117768646812676098,Lionel Messi
65621,<html><body><a href=https://twitter.com/anyuser/status/1011316993234833408>URL</a></body></html>,1011316993234833408,Lionel Messi
61238,<html><body><a href=https://twitter.com/anyuser/status/1003355657951694849>URL</a></body></html>,1003355657951694849,Lionel Messi
297868,<html><body><a href=https://twitter.com/anyuser/status/1432087978109722636>URL</a></body></html>,1432087978109722636,Lionel Messi
99891,<html><body><a href=https://twitter.com/anyuser/status/1073241768068608001>URL</a></body></html>,1073241768068608001,Lionel Messi
217993,<html><body><a href=https://twitter.com/anyuser/status/1287139257312841729>URL</a></body></html>,1287139257312841729,Lionel Messi
271148,<html><body><a href=https://twitter.com/anyuser/status/1383532126012723207>URL</a></body></html>,1383532126012723207,Lionel Messi
84713,<html><body><a href=https://twitter.com/anyuser/status/1045475634569347072>URL</a></body></html>,1045475634569347072,Lionel Messi
288684,<html><body><a href=https://twitter.com/anyuser/status/1415332325710254085>URL</a></body></html>,1415332325710254085,Lionel Messi
262039,<html><body><a href=https://twitter.com/anyuser/status/1366991401406365699>URL</a></body></html>,1366991401406365699,Lionel Messi
204193,<html><body><a href=https://twitter.com/anyuser/status/1261907572254220289>URL</a></body></html>,1261907572254220289,Lionel Messi
76080,<html><body><a href=https://twitter.com/anyuser/status/1029977996562780160>URL</a></body></html>,1029977996562780160,Lionel Messi
39856,<html><body><a href=https://twitter.com/anyuser/status/964601179408863232>URL</a></body></html>,964601179408863232,Lionel Messi
44640,<html><body><a href=https://twitter.com/anyuser/status/973081356912611329>URL</a></body></html>,973081356912611329,Lionel Messi
47326,<html><body><a href=https://twitter.com/anyuser/status/977954515176505344>URL</a></body></html>,977954515176505344,Lionel Messi
373712,<html><body><a href=https://twitter.com/anyuser/status/1569194833125994496>URL</a></body></html>,1569194833125994496,Neymar
257359,<html><body><a href=https://twitter.com/anyuser/status/1358338438274113539>URL</a></body></html>,1358338438274113539,Neymar
228780,<html><body><a href=https://twitter.com/anyuser/status/1306444539192913921>URL</a></body></html>,1306444539192913921,Neymar
69588,<html><body><a href=https://twitter.com/anyuser/status/1018085336919019522>URL</a></body></html>,1018085336919019522,Neymar
6238,<html><body><a href=https://twitter.com/anyuser/status/903606029136646145>URL</a></body></html>,903606029136646145,Neymar
578,<html><body><a href=https://twitter.com/anyuser/status/893210478981328897>URL</a></body></html>,893210478981328897,Neymar
162250,<html><body><a href=https://twitter.com/anyuser/status/1186322526911098880>URL</a></body></html>,1186322526911098880,Neymar
91734,<html><body><a href=https://twitter.com/anyuser/status/1058467545131466753>URL</a></body></html>,1058467545131466753,Neymar
307803,<html><body><a href=https://twitter.com/anyuser/status/1450125999216136205>URL</a></body></html>,1450125999216136205,Neymar
113434,<html><body><a href=https://twitter.com/anyuser/status/1097969494583140355>URL</a></body></html>,1097969494583140355,Neymar
